1880 2.0
1880.083333 -0.1
1880.166667 1.1
1880.250000 -0.4
1880.333333 0.9
1880.416667 0.1
1880.500000 -1.0
1880.583333 -0.0
1880.666667 -0.5
1880.750000 -0.9
1880.833333 -0.9
1880.916667 -1.1
1881 -0.6
1881.083333 -0.6
1881.166667 -1.4
1881.250000 -1.7
1881.333333 0.3
1881.416667 0.0
1881.500000 -1.2
1881.583333 -1.1
1881.666667 -1.1
1881.750000 -2.0
1881.833333 1.1
1881.916667 0.6
1882 -0.1
1882.083333 0.4
1882.166667 0.3
1882.250000 1.1
1882.333333 1.8
1882.416667 0.2
1882.500000 -0.0
1882.583333 -0.2
1882.666667 0.2
1882.750000 1.3
1882.833333 -0.6
1882.916667 1.3
1883 -1.0
1883.083333 0.1
1883.166667 -1.4
1883.250000 1.2
1883.333333 0.7
1883.416667 0.1
1883.500000 0.1
1883.583333 1.2
1883.666667 0.1
1883.750000 0.5
1883.833333 1.7
1883.916667 0.2
1884 -1.0
1884.083333 -0.9
1884.166667 0.3
1884.250000 -1.4
1884.333333 0.0
1884.416667 0.1
1884.500000 -0.1
1884.583333 0.4
1884.666667 0.0
1884.750000 -0.2
1884.833333 -0.1
1884.916667 -0.3
1885 -1.0
1885.083333 0.3
1885.166667 -0.6
1885.250000 -0.9
1885.333333 -1.5
1885.416667 -0.9
1885.500000 -1.0
1885.583333 -0.2
1885.666667 -1.1
1885.750000 -1.9
1885.833333 -2.2
1885.916667 0.1
1886 -1.6
1886.083333 0.9
1886.166667 -0.6
1886.250000 0.3
1886.333333 0.9
1886.416667 0.2
1886.500000 1.4
1886.583333 1.8
1886.666667 1.3
1886.750000 1.0
1886.833333 0.8
1886.916667 2.7
1887 0.7
1887.083333 1.9
1887.166667 0.7
1887.250000 1.0
1887.333333 0.4
1887.416667 0.0
1887.500000 -0.5
1887.583333 0.4
1887.666667 -0.1
1887.750000 -0.3
1887.833333 -0.5
1887.916667 -0.9
1888 0.8
1888.083333 -0.2
1888.166667 -1.9
1888.250000 -0.8
1888.333333 0.0
1888.416667 -0.6
1888.500000 -0.6
1888.583333 -0.4
1888.666667 -0.6
1888.750000 -1.3
1888.833333 -1.0
1888.916667 -1.7
1889 -2.7
1889.083333 -1.7
1889.166667 -2.4
1889.250000 -0.5
1889.333333 0.1
1889.416667 1.4
1889.500000 0.3
1889.583333 -0.0
1889.666667 1.1
1889.750000 0.5
1889.833333 3.1
1889.916667 2.7
1890 2.2
1890.083333 0.4
1890.166667 1.0
1890.250000 1.0
1890.333333 0.4
1890.416667 1.2
1890.500000 0.5
1890.583333 0.8
1890.666667 1.4
1890.750000 1.0
1890.833333 -0.3
1890.916667 -0.4
1891 1.0
1891.083333 -0.1
1891.166667 -1.4
1891.250000 -0.4
1891.333333 -1.0
1891.416667 -0.6
1891.500000 -1.1
1891.583333 -1.7
1891.666667 -1.7
1891.750000 -0.7
1891.833333 -1.2
1891.916667 -1.8
1892 -0.2
1892.083333 -1.4
1892.166667 1.9
1892.250000 -0.2
1892.333333 -0.5
1892.416667 0.6
1892.500000 0.1
1892.583333 0.8
1892.666667 0.8
1892.750000 1.5
1892.833333 0.9
1892.916667 -0.1
1893 0.6
1893.083333 1.1
1893.166667 -1.0
1893.250000 0.5
1893.333333 0.1
1893.416667 0.7
1893.500000 0.9
1893.583333 -0.0
1893.666667 0.4
1893.750000 1.1
1893.833333 0.3
1893.916667 -0.7
1894 2.8
1894.083333 0.6
1894.166667 0.3
1894.250000 0.2
1894.333333 -0.5
1894.416667 -0.2
1894.500000 -0.7
1894.583333 0.6
1894.666667 0.0
1894.750000 -0.1
1894.833333 -0.1
1894.916667 -0.6
1895 0.8
1895.083333 -0.4
1895.166667 -0.6
1895.250000 -0.4
1895.333333 -1.0
1895.416667 -0.3
1895.500000 0.2
1895.583333 0.4
1895.666667 0.3
1895.750000 -0.1
1895.833333 -1.9
1895.916667 -0.6
1896 0.1
1896.083333 0.5
1896.166667 0.0
1896.250000 0.4
1896.333333 -2.5
1896.416667 -0.8
1896.500000 -0.4
1896.583333 -1.8
1896.666667 -1.6
1896.750000 -2.2
1896.833333 -1.2
1896.916667 -2.5
1897 -1.3
1897.083333 -0.6
1897.166667 -2.0
1897.250000 -1.2
1897.333333 -1.5
1897.416667 -0.1
1897.500000 -0.6
1897.583333 -0.0
1897.666667 0.3
1897.750000 -0.0
1897.833333 -0.2
1897.916667 1.4
1898 0.2
1898.083333 1.5
1898.166667 3.8
1898.250000 0.4
1898.333333 -0.3
1898.416667 0.4
1898.500000 -0.0
1898.583333 0.5
1898.666667 1.3
1898.750000 1.1
1898.833333 2.0
1898.916667 0.9
1899 0.8
1899.083333 -0.6
1899.166667 1.6
1899.250000 0.3
1899.333333 -0.2
1899.416667 -0.5
1899.500000 -0.4
1899.583333 0.2
1899.666667 -0.5
1899.750000 -1.1
1899.833333 -0.9
1899.916667 -1.0
1900 -1.4
1900.083333 -1.4
1900.166667 -2.1
1900.250000 -1.2
1900.333333 -0.3
1900.416667 0.5
1900.500000 1.0
1900.583333 1.7
1900.666667 0.6
1900.750000 0.1
1900.833333 -0.2
1900.916667 -1.3
1901 -0.2
1901.083333 -0.1
1901.166667 0.4
1901.250000 -0.2
1901.333333 -0.3
1901.416667 0.3
1901.500000 -0.1
1901.583333 -0.1
1901.666667 -0.8
1901.750000 0.2
1901.833333 -1.0
1901.916667 -0.3
1902 0.5
1902.083333 -1.4
1902.166667 -0.3
1902.250000 -0.7
1902.333333 -1.6
1902.416667 -0.6
1902.500000 -0.9
1902.583333 -0.4
1902.666667 -1.4
1902.750000 -1.5
1902.833333 -2.0
1902.916667 -1.3
1903 -1.8
1903.083333 -1.9
1903.166667 1.9
1903.250000 0.6
1903.333333 0.2
1903.416667 -0.3
1903.500000 1.5
1903.583333 0.2
1903.666667 0.8
1903.750000 0.7
1903.833333 0.5
1903.916667 1.7
1904 0.4
1904.083333 1.2
1904.166667 0.7
1904.250000 2.0
1904.333333 0.4
1904.416667 -0.8
1904.500000 -0.2
1904.583333 -0.2
1904.666667 0.0
1904.750000 0.8
1904.833333 -1.2
1904.916667 -0.8
1905 -1.4
1905.083333 -1.2
1905.166667 -2.9
1905.250000 -1.1
1905.333333 0.1
1905.416667 -0.2
1905.500000 -0.6
1905.583333 -0.6
1905.666667 0.2
1905.750000 0.4
1905.833333 -1.9
1905.916667 -1.5
1906 -0.2
1906.083333 -0.5
1906.166667 -0.8
1906.250000 -0.4
1906.333333 0.1
1906.416667 0.4
1906.500000 1.1
1906.583333 0.5
1906.666667 1.5
1906.750000 0.9
1906.833333 1.7
1906.916667 0.3
1907 1.3
1907.083333 0.5
1907.166667 -0.2
1907.250000 -0.2
1907.333333 -0.2
1907.416667 0.9
1907.500000 0.7
1907.583333 0.2
1907.666667 -0.1
1907.750000 0.1
1907.833333 0.2
1907.916667 1.2
1908 -1.4
1908.083333 1.1
1908.166667 0.5
1908.250000 1.5
1908.333333 0.0
1908.416667 -0.4
1908.500000 0.1
1908.583333 0.6
1908.666667 0.3
1908.750000 0.5
1908.833333 0.5
1908.916667 0.2
1909 0.7
1909.083333 -0.9
1909.166667 2.0
1909.250000 -0.1
1909.333333 0.7
1909.416667 0.9
1909.500000 1.0
1909.583333 1.0
1909.666667 0.8
1909.750000 1.1
1909.833333 0.6
1909.916667 0.4
1910 1.9
1910.083333 1.7
1910.166667 1.0
1910.250000 1.4
1910.333333 0.1
1910.416667 1.4
1910.500000 1.3
1910.583333 1.1
1910.666667 1.4
1910.750000 0.1
1910.833333 1.8
1910.916667 1.4
1911 0.8
1911.083333 1.1
1911.166667 0.0
1911.250000 1.0
1911.333333 -0.6
1911.416667 -1.4
1911.500000 -0.4
1911.583333 -0.4
1911.666667 -0.1
1911.750000 -1.3
1911.833333 -1.0
1911.916667 -0.5
1912 -1.3
1912.083333 -2.3
1912.166667 -0.3
1912.250000 -2.1
1912.333333 -1.2
1912.416667 0.1
1912.500000 1.1
1912.583333 -0.3
1912.666667 0.8
1912.750000 -0.3
1912.833333 0.1
1912.916667 -1.5
1913 0.3
1913.083333 -0.3
1913.166667 0.9
1913.250000 0.0
1913.333333 -1.2
1913.416667 -0.8
1913.500000 -0.8
1913.583333 -0.0
1913.666667 -1.3
1913.750000 -1.2
1913.833333 -1.2
1913.916667 -1.0
1914 -2.2
1914.083333 -1.8
1914.166667 0.3
1914.250000 -0.7
1914.333333 0.1
1914.416667 -0.9
1914.500000 -1.3
1914.583333 -1.7
1914.666667 -1.4
1914.750000 -2.7
1914.833333 -1.8
1914.916667 -1.5
1915 -2.3
1915.083333 -1.0
1915.166667 -2.8
1915.250000 -1.7
1915.333333 -0.5
1915.416667 0.8
1915.500000 1.1
1915.583333 0.4
1915.666667 1.5
1915.750000 0.8
1915.833333 0.4
1915.916667 1.7
1916 1.1
1916.083333 0.8
1916.166667 0.2
1916.250000 -0.2
1916.333333 1.3
1916.416667 2.1
1916.500000 1.9
1916.583333 0.7
1916.666667 1.2
1916.750000 1.6
1916.833333 1.2
1916.916667 2.9
1917 0.2
1917.083333 -0.6
1917.166667 2.0
1917.250000 1.1
1917.333333 0.7
1917.416667 1.4
1917.500000 2.1
1917.583333 2.0
1917.666667 1.6
1917.750000 1.0
1917.833333 1.5
1917.916667 2.0
1918 0.8
1918.083333 1.3
1918.166667 -1.1
1918.250000 0.6
1918.333333 0.5
1918.416667 0.1
1918.500000 -0.9
1918.583333 -0.5
1918.666667 -2.1
1918.750000 -0.5
1918.833333 -0.3
1918.916667 -0.9
1919 -0.9
1919.083333 -2.1
1919.166667 -0.7
1919.250000 0.2
1919.333333 0.3
1919.416667 -0.4
1919.500000 -0.1
1919.583333 -0.7
1919.666667 -0.3
1919.750000 -0.5
1919.833333 -0.9
1919.916667 -1.0
1920 1.2
1920.083333 -0.2
1920.166667 -1.1
1920.250000 0.7
1920.333333 0.4
1920.416667 2.3
1920.500000 1.9
1920.583333 1.0
1920.666667 1.0
1920.750000 0.5
1920.833333 0.5
1920.916667 1.6
1921 1.4
1921.083333 0.2
1921.166667 1.1
1921.250000 -0.4
1921.333333 1.2
1921.416667 1.9
1921.500000 1.0
1921.583333 -0.1
1921.666667 0.0
1921.750000 0.3
1921.833333 -0.0
1921.916667 0.9
1922 0.8
1922.083333 1.6
1922.166667 1.0
1922.250000 0.2
1922.333333 0.6
1922.416667 0.9
1922.500000 0.5
1922.583333 0.1
1922.666667 0.5
1922.750000 0.1
1922.833333 0.2
1922.916667 0.9
1923 1.2
1923.083333 0.2
1923.166667 1.4
1923.250000 1.5
1923.333333 1.0
1923.416667 0.9
1923.500000 -0.8
1923.583333 -1.6
1923.666667 -0.4
1923.750000 -0.7
1923.833333 -0.6
1923.916667 0.1
1924 -1.1
1924.083333 -0.1
1924.166667 0.5
1924.250000 0.2
1924.333333 0.7
1924.416667 0.2
1924.500000 -0.1
1924.583333 0.2
1924.666667 0.0
1924.750000 1.2
1924.833333 0.9
1924.916667 1.3
1925 0.9
1925.083333 2.8
1925.166667 2.6
1925.250000 1.7
1925.333333 0.7
1925.416667 0.4
1925.500000 -0.8
1925.583333 0.2
1925.666667 -0.8
1925.750000 -0.9
1925.833333 -1.4
1925.916667 -1.2
1926 -0.2
1926.083333 -1.8
1926.166667 -1.6
1926.250000 -0.6
1926.333333 0.1
1926.416667 -0.3
1926.500000 0.2
1926.583333 0.1
1926.666667 0.6
1926.750000 0.9
1926.833333 -0.6
1926.916667 0.6
1927 1.2
1927.083333 -0.2
1927.166667 1.0
1927.250000 1.0
1927.333333 0.5
1927.416667 0.7
1927.500000 0.7
1927.583333 -0.3
1927.666667 -0.4
1927.750000 -0.5
1927.833333 -0.6
1927.916667 0.0
1928 -2.0
1928.083333 0.9
1928.166667 1.3
1928.250000 0.6
1928.333333 -0.7
1928.416667 -0.3
1928.500000 0.4
1928.583333 -0.2
1928.666667 0.3
1928.750000 1.4
1928.833333 -0.7
1928.916667 0.8
1929 3.2
1929.083333 2.4
1929.166667 0.4
1929.250000 0.1
1929.333333 -0.7
1929.416667 -0.9
1929.500000 -0.6
1929.583333 -0.2
1929.666667 -0.5
1929.750000 -0.1
1929.833333 0.9
1929.916667 0.8
1930 1.5
1930.083333 0.1
1930.166667 -0.4
1930.250000 -0.4
1930.333333 -0.8
1930.416667 -0.4
1930.500000 -0.4
1930.583333 -0.6
1930.666667 -1.2
1930.750000 -1.0
1930.833333 -1.9
1930.916667 -0.8
1931 -0.0
1931.083333 -1.6
1931.166667 -0.8
1931.250000 0.2
1931.333333 -0.2
1931.416667 -0.2
1931.500000 -0.1
1931.583333 0.5
1931.666667 0.8
1931.750000 -0.7
1931.833333 -0.0
1931.916667 0.3
1932 1.0
1932.083333 -0.7
1932.166667 -0.1
1932.250000 -0.6
1932.333333 0.2
1932.416667 0.0
1932.500000 -0.4
1932.583333 -0.5
1932.666667 0.3
1932.750000 0.5
1932.833333 -0.1
1932.916667 0.7
1933 -0.5
1933.083333 1.2
1933.166667 1.1
1933.250000 0.1
1933.333333 0.0
1933.416667 0.0
1933.500000 0.1
1933.583333 -0.3
1933.666667 0.3
1933.750000 0.9
1933.833333 0.8
1933.916667 0.7
1934 0.4
1934.083333 -0.6
1934.166667 0.8
1934.250000 0.8
1934.333333 -0.2
1934.416667 0.8
1934.500000 0.6
1934.583333 -0.6
1934.666667 -0.2
1934.750000 -0.2
1934.833333 0.3
1934.916667 -0.3
1935 0.9
1935.083333 -0.7
1935.166667 1.8
1935.250000 0.2
1935.333333 -0.8
1935.416667 -0.3
1935.500000 0.4
1935.583333 -0.5
1935.666667 1.2
1935.750000 1.0
1935.833333 -0.3
1935.916667 -1.0
1936 -0.4
1936.083333 -0.2
1936.166667 0.2
1936.250000 0.5
1936.333333 1.1
1936.416667 -0.1
1936.500000 0.6
1936.583333 0.9
1936.666667 0.4
1936.750000 -0.0
1936.833333 -0.5
1936.916667 0.3
1937 1.1
1937.083333 -1.1
1937.166667 1.8
1937.250000 0.4
1937.333333 -0.8
1937.416667 0.3
1937.500000 -0.3
1937.583333 0.4
1937.666667 -0.5
1937.750000 -0.2
1937.833333 0.6
1937.916667 0.6
1938 1.1
1938.083333 1.1
1938.166667 -0.2
1938.250000 0.6
1938.333333 1.4
1938.416667 1.1
1938.500000 1.3
1938.583333 1.2
1938.666667 0.3
1938.750000 -0.0
1938.833333 1.1
1938.916667 0.3
1939 1.5
1939.083333 0.8
1939.166667 1.3
1939.250000 0.5
1939.333333 0.0
1939.416667 0.1
1939.500000 0.3
1939.583333 1.3
1939.666667 -1.3
1939.750000 -0.9
1939.833333 -0.3
1939.916667 -2.1
1940 0.6
1940.083333 0.2
1940.166667 -0.9
1940.250000 -1.1
1940.333333 -1.0
1940.416667 -1.4
1940.500000 -1.2
1940.583333 -1.1
1940.666667 -2.1
1940.750000 -3.1
1940.833333 -0.7
1940.916667 -2.8
1941 -1.5
1941.083333 -3.0
1941.166667 -0.9
1941.250000 -1.0
1941.333333 0.0
1941.416667 -1.2
1941.500000 -2.3
1941.583333 -1.5
1941.666667 -0.7
1941.750000 -1.2
1941.833333 -0.3
1941.916667 -1.7
1942 -2.2
1942.083333 0.4
1942.166667 -0.8
1942.250000 -0.7
1942.333333 1.4
1942.416667 0.7
1942.500000 -0.1
1942.583333 0.9
1942.666667 0.9
1942.750000 1.2
1942.833333 0.6
1942.916667 0.4
1943 -0.0
1943.083333 1.8
1943.166667 0.4
1943.250000 0.8
1943.333333 0.4
1943.416667 -0.6
1943.500000 0.5
1943.583333 1.0
1943.666667 0.9
1943.750000 1.0
1943.833333 0.5
1943.916667 -0.6
1944 -0.9
1944.083333 -0.0
1944.166667 0.2
1944.250000 -0.6
1944.333333 -0.4
1944.416667 -0.6
1944.500000 -0.9
1944.583333 -0.5
1944.666667 -0.4
1944.750000 -0.6
1944.833333 -0.1
1944.916667 0.8
1945 -0.2
1945.083333 0.3
1945.166667 2.0
1945.250000 -0.7
1945.333333 -0.1
1945.416667 0.7
1945.500000 -0.3
1945.583333 0.8
1945.666667 0.1
1945.750000 -0.4
1945.833333 -0.4
1945.916667 -0.1
1946 -0.0
1946.083333 1.2
1946.166667 -0.8
1946.250000 -0.8
1946.333333 -0.4
1946.416667 -0.7
1946.500000 -0.7
1946.583333 -0.4
1946.666667 -0.7
1946.750000 -1.1
1946.833333 -0.3
1946.916667 -0.2
1947 -1.2
1947.083333 0.4
1947.166667 0.8
1947.250000 0.0
1947.333333 -1.2
1947.416667 -0.1
1947.500000 -0.1
1947.583333 1.3
1947.666667 0.5
1947.750000 0.1
1947.833333 0.7
1947.916667 0.4
1948 -1.0
1948.083333 0.2
1948.166667 0.2
1948.250000 0.6
1948.333333 0.4
1948.416667 -0.2
1948.500000 0.8
1948.583333 0.8
1948.666667 -0.2
1948.750000 0.3
1948.833333 1.3
1948.916667 -0.6
1949 -1.0
1949.083333 1.1
1949.166667 1.6
1949.250000 -0.5
1949.333333 0.1
1949.416667 -1.0
1949.500000 0.1
1949.583333 -0.4
1949.666667 0.2
1949.750000 0.9
1949.833333 -0.1
1949.916667 1.9
1950 1.6
1950.083333 2.4
1950.166667 1.3
1950.250000 1.9
1950.333333 1.3
1950.416667 1.8
1950.500000 1.0
1950.583333 1.0
1950.666667 0.3
1950.750000 1.2
1950.833333 2.4
1950.916667 2.7
1951 1.0
1951.083333 1.6
1951.166667 0.8
1951.250000 0.2
1951.333333 -0.7
1951.416667 1.3
1951.500000 -0.2
1951.583333 -0.2
1951.666667 -0.5
1951.750000 -0.7
1951.833333 -0.6
1951.916667 -1.8
1952 -0.4
1952.083333 -0.4
1952.166667 -0.5
1952.250000 -0.7
1952.333333 0.9
1952.416667 0.0
1952.500000 0.1
1952.583333 0.4
1952.666667 -0.1
1952.750000 0.8
1952.833333 1.2
1952.916667 -1.3
1953 -0.6
1953.083333 -0.6
1953.166667 -0.2
1953.250000 0.7
1953.333333 -1.9
1953.416667 0.0
1953.500000 -0.8
1953.583333 -0.0
1953.666667 -1.2
1953.750000 -0.1
1953.833333 -0.5
1953.916667 -1.0
1954 1.4
1954.083333 -0.6
1954.166667 0.1
1954.250000 1.9
1954.333333 1.1
1954.416667 0.2
1954.500000 0.7
1954.583333 1.1
1954.666667 0.1
1954.750000 -0.0
1954.833333 -0.2
1954.916667 0.6
1955 -2.0
1955.083333 3.0
1955.166667 1.1
1955.250000 0.7
1955.333333 1.8
1955.416667 1.6
1955.500000 1.4
1955.583333 1.5
1955.666667 1.1
1955.750000 1.4
1955.833333 1.3
1955.916667 -0.5
1956 1.5
1956.083333 2.0
1956.166667 0.9
1956.250000 1.3
1956.333333 2.1
1956.416667 1.2
1956.500000 1.9
1956.583333 1.4
1956.666667 0.6
1956.750000 1.0
1956.833333 0.2
1956.916667 1.5
1957 -0.2
1957.083333 0.3
1957.166667 0.0
1957.250000 0.1
1957.333333 -1.1
1957.416667 0.0
1957.500000 0.2
1957.583333 -0.3
1957.666667 -1.1
1957.750000 -0.8
1957.833333 -0.9
1957.916667 -0.6
1958 -2.2
1958.083333 -0.4
1958.166667 -0.3
1958.250000 0.7
1958.333333 0.3
1958.416667 0.9
1958.500000 0.7
1958.583333 1.3
1958.666667 0.5
1958.750000 1.1
1958.833333 -0.2
1958.916667 -1.2
1959 0.2
1959.083333 -2.0
1959.166667 0.9
1959.250000 0.7
1959.333333 0.8
1959.416667 -0.3
1959.500000 -0.4
1959.583333 -0.1
1959.666667 0.1
1959.750000 0.2
1959.833333 1.2
1959.916667 1.0
1960 -0.2
1960.083333 -0.0
1960.166667 0.7
1960.250000 1.1
1960.333333 1.2
1960.416667 0.0
1960.500000 0.6
1960.583333 0.5
1960.666667 1.5
1960.750000 -0.0
1960.833333 0.2
1960.916667 -0.1
1961 -0.9
1961.083333 0.3
1961.166667 -1.8
1961.250000 0.4
1961.333333 0.1
1961.416667 -0.3
1961.500000 -0.0
1961.583333 -0.2
1961.666667 -0.1
1961.750000 0.3
1961.833333 -0.3
1961.916667 0.4
1962 1.2
1962.083333 -0.7
1962.166667 -0.6
1962.250000 -0.2
1962.333333 1.1
1962.416667 1.0
1962.500000 0.8
1962.583333 -0.3
1962.666667 0.9
1962.750000 1.0
1962.833333 0.8
1962.916667 -0.2
1963 0.4
1963.083333 -1.3
1963.166667 1.1
1963.250000 1.1
1963.333333 0.9
1963.416667 -0.8
1963.500000 -0.4
1963.583333 0.6
1963.666667 -0.7
1963.750000 -1.7
1963.833333 -1.4
1963.916667 -1.9
1964 -1.0
1964.083333 -0.4
1964.166667 0.8
1964.250000 0.5
1964.333333 0.7
1964.416667 0.7
1964.500000 1.1
1964.583333 0.9
1964.666667 1.6
1964.750000 1.2
1964.833333 1.1
1964.916667 -0.5
1965 -0.0
1965.083333 1.0
1965.166667 0.9
1965.250000 -1.6
1965.333333 0.0
1965.416667 -1.4
1965.500000 -2.4
1965.583333 -0.7
1965.666667 -1.3
1965.750000 -1.7
1965.833333 -1.5
1965.916667 0.5
1966 -1.2
1966.083333 -0.0
1966.166667 -0.8
1966.250000 -0.3
1966.333333 -1.1
1966.416667 -0.8
1966.500000 0.2
1966.583333 0.4
1966.666667 -0.1
1966.750000 -0.6
1966.833333 -0.0
1966.916667 -0.5
1967 1.3
1967.083333 1.1
1967.166667 0.6
1967.250000 -1.1
1967.333333 0.2
1967.416667 0.0
1967.500000 0.3
1967.583333 0.2
1967.666667 -0.7
1967.750000 -0.1
1967.833333 -0.0
1967.916667 -0.7
1968 2.2
1968.083333 1.6
1968.166667 -0.4
1968.250000 -0.1
1968.333333 1.7
1968.416667 0.3
1968.500000 0.4
1968.583333 0.3
1968.666667 -0.2
1968.750000 -0.3
1968.833333 -0.9
1968.916667 -0.2
1969 0.5
1969.083333 0.4
1969.166667 -0.5
1969.250000 -1.3
1969.333333 0.2
1969.416667 -0.2
1969.500000 -0.4
1969.583333 -0.4
1969.666667 0.2
1969.750000 -0.8
1969.833333 -0.2
1969.916667 0.2
1970 -1.9
1970.083333 -0.5
1970.166667 0.6
1970.250000 -0.4
1970.333333 0.6
1970.416667 0.7
1970.500000 -0.7
1970.583333 1.0
1970.666667 1.9
1970.750000 1.9
1970.833333 1.4
1970.916667 1.9
1971 0.5
1971.083333 2.2
1971.166667 1.8
1971.250000 1.6
1971.333333 0.8
1971.416667 -0.5
1971.500000 0.6
1971.583333 1.2
1971.666667 1.2
1971.750000 1.2
1971.833333 0.6
1971.916667 1.3
1972 0.5
1972.083333 1.6
1972.166667 1.1
1972.250000 -1.0
1972.333333 -2.5
1972.416667 -0.3
1972.500000 -0.7
1972.583333 -0.8
1972.666667 -1.7
1972.750000 -1.9
1972.833333 -0.9
1972.916667 -2.5
1973 -1.0
1973.083333 -1.6
1973.166667 0.8
1973.250000 0.6
1973.333333 0.4
1973.416667 1.5
1973.500000 0.7
1973.583333 1.4
1973.666667 0.6
1973.750000 0.7
1973.833333 3.2
1973.916667 0.5
1974 2.3
1974.083333 2.3
1974.166667 2.3
1974.250000 0.8
1974.333333 0.2
1974.416667 0.1
1974.500000 0.5
1974.583333 0.9
1974.666667 1.0
1974.750000 1.1
1974.833333 1.2
1974.916667 1.0
1975 -0.1
1975.083333 -0.2
1975.166667 1.2
1975.250000 1.8
1975.333333 0.8
1975.416667 1.1
1975.500000 1.4
1975.583333 1.6
1975.666667 1.6
1975.750000 1.7
1975.833333 0.9
1975.916667 1.6
1976 1.2
1976.083333 1.3
1976.166667 2.2
1976.250000 -0.3
1976.333333 -0.8
1976.416667 -0.1
1976.500000 -0.9
1976.583333 -1.1
1976.666667 -0.9
1976.750000 0.8
1976.833333 1.1
1976.916667 0.6
1977 0.4
1977.083333 1.1
1977.166667 -0.3
1977.250000 0.3
1977.333333 -0.1
1977.416667 -1.0
1977.500000 -0.5
1977.583333 -0.6
1977.666667 -0.9
1977.750000 -1.6
1977.833333 -1.1
1977.916667 -1.0
1978 -1.9
1978.083333 -2.2
1978.166667 -1.7
1978.250000 -0.5
1978.333333 1.9
1978.416667 1.4
1978.500000 1.8
1978.583333 1.0
1978.666667 0.4
1978.750000 -0.0
